prior_s,vpre_0_frequency_hz,vpre_1_frequency_hz,gap_less_than_prior
3.000000000000e-06,260,960,1
2.000000000000e-06,260,960,1
2.500000000000e-05,260,980,1
1.000000000000e-05,260,980,1
5.000000000000e-06,260,980,1
3.000000000000e-06,260,980,1
2.000000000000e-06,260,980,1
2.500000000000e-05,260,1000,1
1.000000000000e-05,260,1000,1
5.000000000000e-06,260,1000,1
3.000000000000e-06,260,1000,1
2.000000000000e-06,260,1000,1
2.500000000000e-05,280,0,1
1.000000000000e-05,280,0,0
5.000000000000e-06,280,0,0
3.000000000000e-06,280,0,0
2.000000000000e-06,280,0,0
2.500000000000e-05,280,20,1
1.000000000000e-05,280,20,0
5.000000000000e-06,280,20,0
3.000000000000e-06,280,20,0
2.000000000000e-06,280,20,0
2.500000000000e-05,280,40,1
1.000000000000e-05,280,40,0
5.000000000000e-06,280,40,0
3.000000000000e-06,280,40,0
2.000000000000e-06,280,40,0
2.500000000000e-05,280,60,1
1.000000000000e-05,280,60,1
5.000000000000e-06,280,60,1
3.000000000000e-06,280,60,0
2.000000000000e-06,280,60,0
2.500000000000e-05,280,80,1
1.000000000000e-05,280,80,1
5.000000000000e-06,280,80,1
3.000000000000e-06,280,80,0
2.000000000000e-06,280,80,0
2.500000000000e-05,280,100,1
1.000000000000e-05,280,100,1
5.000000000000e-06,280,100,1
3.000000000000e-06,280,100,0
2.000000000000e-06,280,100,0
2.500000000000e-05,280,120,1
1.000000000000e-05,280,120,1
5.000000000000e-06,280,120,1
3.000000000000e-06,280,120,1
2.000000000000e-06,280,120,1
2.500000000000e-05,280,140,1
1.000000000000e-05,280,140,1
5.000000000000e-06,280,140,1
3.000000000000e-06,280,140,1
2.000000000000e-06,280,140,0
2.500000000000e-05,280,160,1
1.000000000000e-05,280,160,1
5.000000000000e-06,280,160,1
3.000000000000e-06,280,160,1
2.000000000000e-06,280,160,0
2.500000000000e-05,280,180,1
1.000000000000e-05,280,180,1
5.000000000000e-06,280,180,1
3.000000000000e-06,280,180,1
2.000000000000e-06,280,180,1
2.500000000000e-05,280,200,1
1.000000000000e-05,280,200,1
5.000000000000e-06,280,200,1
3.000000000000e-06,280,200,1
2.000000000000e-06,280,200,1
2.500000000000e-05,280,220,1
1.000000000000e-05,280,220,1
5.000000000000e-06,280,220,1
3.000000000000e-06,280,220,1
2.000000000000e-06,280,220,1
2.500000000000e-05,280,240,1
1.000000000000e-05,280,240,1
5.000000000000e-06,280,240,1
3.000000000000e-06,280,240,1
2.000000000000e-06,280,240,1
2.500000000000e-05,280,260,1
1.000000000000e-05,280,260,1
5.000000000000e-06,280,260,1
3.000000000000e-06,280,260,1
2.000000000000e-06,280,260,1
2.500000000000e-05,280,280,1
1.000000000000e-05,280,280,1
5.000000000000e-06,280,280,1
3.000000000000e-06,280,280,1
2.000000000000e-06,280,280,1
2.500000000000e-05,280,300,1
1.000000000000e-05,280,300,1
5.000000000000e-06,280,300,1
3.000000000000e-06,280,300,1
2.000000000000e-06,280,300,1
2.500000000000e-05,280,320,1
1.000000000000e-05,280,320,1
5.000000000000e-06,280,320,1
3.000000000000e-06,280,320,1
2.000000000000e-06,280,320,1
2.500000000000e-05,280,340,1
1.000000000000e-05,280,340,1
5.000000000000e-06,280,340,1
3.000000000000e-06,280,340,1
2.000000000000e-06,280,340,1
2.500000000000e-05,280,360,1
1.000000000000e-05,280,360,1
5.000000000000e-06,280,360,1
3.000000000000e-06,280,360,1
2.000000000000e-06,280,360,1
2.500000000000e-05,280,380,1
1.000000000000e-05,280,380,1
5.000000000000e-06,280,380,1
3.000000000000e-06,280,380,1
2.000000000000e-06,280,380,1
2.500000000000e-05,280,400,1
1.000000000000e-05,280,400,1
5.000000000000e-06,280,400,1
3.000000000000e-06,280,400,1
2.000000000000e-06,280,400,1
2.500000000000e-05,280,420,1
1.000000000000e-05,280,420,1
5.000000000000e-06,280,420,1
3.000000000000e-06,280,420,1
2.000000000000e-06,280,420,1
2.500000000000e-05,280,440,1
1.000000000000e-05,280,440,1
5.000000000000e-06,280,440,1
3.000000000000e-06,280,440,1
2.000000000000e-06,280,440,1
2.500000000000e-05,280,460,1
1.000000000000e-05,280,460,1
5.000000000000e-06,280,460,1
3.000000000000e-06,280,460,1
2.000000000000e-06,280,460,1
2.500000000000e-05,280,480,1
1.000000000000e-05,280,480,1
5.000000000000e-06,280,480,1
3.000000000000e-06,280,480,1
2.000000000000e-06,280,480,1
2.500000000000e-05,280,500,1
1.000000000000e-05,280,500,1
5.000000000000e-06,280,500,1
3.000000000000e-06,280,500,1
2.000000000000e-06,280,500,1
2.500000000000e-05,280,520,1
1.000000000000e-05,280,520,1
5.000000000000e-06,280,520,1
3.000000000000e-06,280,520,1
2.000000000000e-06,280,520,1
2.500000000000e-05,280,540,1
1.000000000000e-05,280,540,1
5.000000000000e-06,280,540,1
3.000000000000e-06,280,540,1
2.000000000000e-06,280,540,1
2.500000000000e-05,280,560,1
1.000000000000e-05,280,560,1
5.000000000000e-06,280,560,1
3.000000000000e-06,280,560,1
2.000000000000e-06,280,560,1
2.500000000000e-05,280,580,1
1.000000000000e-05,280,580,1
5.000000000000e-06,280,580,1
3.000000000000e-06,280,580,1
2.000000000000e-06,280,580,1
2.500000000000e-05,280,600,1
1.000000000000e-05,280,600,1
5.000000000000e-06,280,600,1
3.000000000000e-06,280,600,1
2.000000000000e-06,280,600,1
2.500000000000e-05,280,620,1
1.000000000000e-05,280,620,1
5.000000000000e-06,280,620,1
3.000000000000e-06,280,620,1
2.000000000000e-06,280,620,1
2.500000000000e-05,280,640,1
1.000000000000e-05,280,640,1
5.000000000000e-06,280,640,1
3.000000000000e-06,280,640,1
2.000000000000e-06,280,640,1
2.500000000000e-05,280,660,1
1.000000000000e-05,280,660,1
5.000000000000e-06,280,660,1
3.000000000000e-06,280,660,1
2.000000000000e-06,280,660,1
2.500000000000e-05,280,680,1
1.000000000000e-05,280,680,1
5.000000000000e-06,280,680,1
3.000000000000e-06,280,680,1
2.000000000000e-06,280,680,1
2.500000000000e-05,280,700,1
1.000000000000e-05,280,700,1
5.000000000000e-06,280,700,1
3.000000000000e-06,280,700,1
2.000000000000e-06,280,700,1
2.500000000000e-05,280,720,1
1.000000000000e-05,280,720,1
5.000000000000e-06,280,720,1
3.000000000000e-06,280,720,1
2.000000000000e-06,280,720,1
2.500000000000e-05,280,740,1
1.000000000000e-05,280,740,1
5.000000000000e-06,280,740,1
3.000000000000e-06,280,740,1
2.000000000000e-06,280,740,1
2.500000000000e-05,280,760,1
1.000000000000e-05,280,760,1
5.000000000000e-06,280,760,1
3.000000000000e-06,280,760,1
2.000000000000e-06,280,760,1
2.500000000000e-05,280,780,1
1.000000000000e-05,280,780,1
5.000000000000e-06,280,780,1
3.000000000000e-06,280,780,1
2.000000000000e-06,280,780,1
2.500000000000e-05,280,800,1
1.000000000000e-05,280,800,1
5.000000000000e-06,280,800,1
3.000000000000e-06,280,800,1
2.000000000000e-06,280,800,1
2.500000000000e-05,280,820,1
1.000000000000e-05,280,820,1
5.000000000000e-06,280,820,1
3.000000000000e-06,280,820,1
2.000000000000e-06,280,820,1
2.500000000000e-05,280,840,1
1.000000000000e-05,280,840,1
5.000000000000e-06,280,840,1
3.000000000000e-06,280,840,1
2.000000000000e-06,280,840,1
2.500000000000e-05,280,860,1
1.000000000000e-05,280,860,1
5.000000000000e-06,280,860,1
3.000000000000e-06,280,860,1
2.000000000000e-06,280,860,1
2.500000000000e-05,280,880,1
1.000000000000e-05,280,880,1
5.000000000000e-06,280,880,1
3.000000000000e-06,280,880,1
2.000000000000e-06,280,880,1
2.500000000000e-05,280,900,1
1.000000000000e-05,280,900,1
5.000000000000e-06,280,900,1
3.000000000000e-06,280,900,1
2.000000000000e-06,280,900,1
2.500000000000e-05,280,920,1
1.000000000000e-05,280,920,1
5.000000000000e-06,280,920,1
3.000000000000e-06,280,920,1
2.000000000000e-06,280,920,1
2.500000000000e-05,280,940,1
1.000000000000e-05,280,940,1
5.000000000000e-06,280,940,1
3.000000000000e-06,280,940,1
2.000000000000e-06,280,940,1
2.500000000000e-05,280,960,1
1.000000000000e-05,280,960,1
5.000000000000e-06,280,960,1
3.000000000000e-06,280,960,1
2.000000000000e-06,280,960,1
2.500000000000e-05,280,980,1
1.000000000000e-05,280,980,1
5.000000000000e-06,280,980,1
3.000000000000e-06,280,980,1
2.000000000000e-06,280,980,1
2.500000000000e-05,280,1000,1
1.000000000000e-05,280,1000,1
5.000000000000e-06,280,1000,1
3.000000000000e-06,280,1000,1
2.000000000000e-06,280,1000,1
2.500000000000e-05,300,0,1
1.000000000000e-05,300,0,1
5.000000000000e-06,300,0,0
3.000000000000e-06,300,0,0
2.000000000000e-06,300,0,0
2.500000000000e-05,300,20,1
1.000000000000e-05,300,20,1
5.000000000000e-06,300,20,0
3.000000000000e-06,300,20,0
2.000000000000e-06,300,20,0
2.500000000000e-05,300,40,1
1.000000000000e-05,300,40,1
5.000000000000e-06,300,40,0
3.000000000000e-06,300,40,0
2.000000000000e-06,300,40,0
2.500000000000e-05,300,60,1
1.000000000000e-05,300,60,1
5.000000000000e-06,300,60,0
3.000000000000e-06,300,60,0
2.000000000000e-06,300,60,0
2.500000000000e-05,300,80,1
1.000000000000e-05,300,80,1
5.000000000000e-06,300,80,0
3.000000000000e-06,300,80,0
2.000000000000e-06,300,80,0
2.500000000000e-05,300,100,1
1.000000000000e-05,300,100,1
5.000000000000e-06,300,100,1
3.000000000000e-06,300,100,0
2.000000000000e-06,300,100,0
2.500000000000e-05,300,120,1
1.000000000000e-05,300,120,1
5.000000000000e-06,300,120,1
3.000000000000e-06,300,120,0
2.000000000000e-06,300,120,0
2.500000000000e-05,300,140,1
1.000000000000e-05,300,140,1
5.000000000000e-06,300,140,1
3.000000000000e-06,300,140,1
2.000000000000e-06,300,140,0
2.500000000000e-05,300,160,1
1.000000000000e-05,300,160,1
5.000000000000e-06,300,160,1
3.000000000000e-06,300,160,1
2.000000000000e-06,300,160,0
2.500000000000e-05,300,180,1
1.000000000000e-05,300,180,1
5.000000000000e-06,300,180,1
3.000000000000e-06,300,180,1
2.000000000000e-06,300,180,1
2.500000000000e-05,300,200,1
1.000000000000e-05,300,200,1
5.000000000000e-06,300,200,1
3.000000000000e-06,300,200,1
2.000000000000e-06,300,200,1
2.500000000000e-05,300,220,1
1.000000000000e-05,300,220,1
5.000000000000e-06,300,220,1
3.000000000000e-06,300,220,1
2.000000000000e-06,300,220,1
2.500000000000e-05,300,240,1
1.000000000000e-05,300,240,1
5.000000000000e-06,300,240,1
3.000000000000e-06,300,240,1
2.000000000000e-06,300,240,1
2.500000000000e-05,300,260,1
1.000000000000e-05,300,260,1
5.000000000000e-06,300,260,1
3.000000000000e-06,300,260,1
2.000000000000e-06,300,260,1
2.500000000000e-05,300,280,1
1.000000000000e-05,300,280,1
5.000000000000e-06,300,280,1
3.000000000000e-06,300,280,1
2.000000000000e-06,300,280,1
2.500000000000e-05,300,300,1
1.000000000000e-05,300,300,1
5.000000000000e-06,300,300,1
3.000000000000e-06,300,300,1
2.000000000000e-06,300,300,1
2.500000000000e-05,300,320,1
1.000000000000e-05,300,320,1
5.000000000000e-06,300,320,1
3.000000000000e-06,300,320,1
2.000000000000e-06,300,320,1
2.500000000000e-05,300,340,1
1.000000000000e-05,300,340,1
5.000000000000e-06,300,340,1
3.000000000000e-06,300,340,1
2.000000000000e-06,300,340,1
2.500000000000e-05,300,360,1
1.000000000000e-05,300,360,1
5.000000000000e-06,300,360,1
3.000000000000e-06,300,360,1
2.000000000000e-06,300,360,1
2.500000000000e-05,300,380,1
1.000000000000e-05,300,380,1
5.000000000000e-06,300,380,1
3.000000000000e-06,300,380,1
2.000000000000e-06,300,380,1
2.500000000000e-05,300,400,1
1.000000000000e-05,300,400,1
5.000000000000e-06,300,400,1
3.000000000000e-06,300,400,1
2.000000000000e-06,300,400,1
2.500000000000e-05,300,420,1
1.000000000000e-05,300,420,1
5.000000000000e-06,300,420,1
3.000000000000e-06,300,420,1
2.000000000000e-06,300,420,1
2.500000000000e-05,300,440,1
1.000000000000e-05,300,440,1
5.000000000000e-06,300,440,1
3.000000000000e-06,300,440,1
2.000000000000e-06,300,440,1
2.500000000000e-05,300,460,1
1.000000000000e-05,300,460,1
5.000000000000e-06,300,460,1
3.000000000000e-06,300,460,1
2.000000000000e-06,300,460,1
2.500000000000e-05,300,480,1
1.000000000000e-05,300,480,1
5.000000000000e-06,300,480,1
3.000000000000e-06,300,480,1
2.000000000000e-06,300,480,1
2.500000000000e-05,300,500,1
1.000000000000e-05,300,500,1
5.000000000000e-06,300,500,1
3.000000000000e-06,300,500,1
2.000000000000e-06,300,500,1
2.500000000000e-05,300,520,1
1.000000000000e-05,300,520,1
5.000000000000e-06,300,520,1
3.000000000000e-06,300,520,1
2.000000000000e-06,300,520,1
2.500000000000e-05,300,540,1
1.000000000000e-05,300,540,1
5.000000000000e-06,300,540,1
3.000000000000e-06,300,540,1
2.000000000000e-06,300,540,1
2.500000000000e-05,300,560,1
1.000000000000e-05,300,560,1
5.000000000000e-06,300,560,1
3.000000000000e-06,300,560,1
2.000000000000e-06,300,560,1
2.500000000000e-05,300,580,1
1.000000000000e-05,300,580,1
5.000000000000e-06,300,580,1
3.000000000000e-06,300,580,1
2.000000000000e-06,300,580,1
2.500000000000e-05,300,600,1
1.000000000000e-05,300,600,1
5.000000000000e-06,300,600,1
3.000000000000e-06,300,600,1
2.000000000000e-06,300,600,1
2.500000000000e-05,300,620,1
1.000000000000e-05,300,620,1
5.000000000000e-06,300,620,1
3.000000000000e-06,300,620,1
2.000000000000e-06,300,620,1
2.500000000000e-05,300,640,1
1.000000000000e-05,300,640,1
5.000000000000e-06,300,640,1
3.000000000000e-06,300,640,1
2.000000000000e-06,300,640,1
2.500000000000e-05,300,660,1
1.000000000000e-05,300,660,1
5.000000000000e-06,300,660,1
3.000000000000e-06,300,660,1
2.000000000000e-06,300,660,1
2.500000000000e-05,300,680,1
1.000000000000e-05,300,680,1
5.000000000000e-06,300,680,1
3.000000000000e-06,300,680,1
2.000000000000e-06,300,680,1
2.500000000000e-05,300,700,1
1.000000000000e-05,300,700,1
5.000000000000e-06,300,700,1
3.000000000000e-06,300,700,1
2.000000000000e-06,300,700,1
2.500000000000e-05,300,720,1
1.000000000000e-05,300,720,1
5.000000000000e-06,300,720,1
3.000000000000e-06,300,720,1
2.000000000000e-06,300,720,1
2.500000000000e-05,300,740,1
1.000000000000e-05,300,740,1
5.000000000000e-06,300,740,1
3.000000000000e-06,300,740,1
2.000000000000e-06,300,740,1
2.500000000000e-05,300,760,1
1.000000000000e-05,300,760,1
5.000000000000e-06,300,760,1
3.000000000000e-06,300,760,1
2.000000000000e-06,300,760,1
2.500000000000e-05,300,780,1
1.000000000000e-05,300,780,1
5.000000000000e-06,300,780,1
3.000000000000e-06,300,780,1
2.000000000000e-06,300,780,1
2.500000000000e-05,300,800,1
1.000000000000e-05,300,800,1
5.000000000000e-06,300,800,1
3.000000000000e-06,300,800,1
2.000000000000e-06,300,800,1
2.500000000000e-05,300,820,1
1.000000000000e-05,300,820,1
5.000000000000e-06,300,820,1
3.000000000000e-06,300,820,1
2.000000000000e-06,300,820,1
2.500000000000e-05,300,840,1
1.000000000000e-05,300,840,1
5.000000000000e-06,300,840,1
3.000000000000e-06,300,840,1
2.000000000000e-06,300,840,1
2.500000000000e-05,300,860,1
1.000000000000e-05,300,860,1
5.000000000000e-06,300,860,1
3.000000000000e-06,300,860,1
2.000000000000e-06,300,860,1
2.500000000000e-05,300,880,1
1.000000000000e-05,300,880,1
5.000000000000e-06,300,880,1
3.000000000000e-06,300,880,1
2.000000000000e-06,300,880,1
2.500000000000e-05,300,900,1
1.000000000000e-05,300,900,1
5.000000000000e-06,300,900,1
3.000000000000e-06,300,900,1
2.000000000000e-06,300,900,1
2.500000000000e-05,300,920,1
1.000000000000e-05,300,920,1
5.000000000000e-06,300,920,1
3.000000000000e-06,300,920,1
2.000000000000e-06,300,920,1
2.500000000000e-05,300,940,1
1.000000000000e-05,300,940,1
5.000000000000e-06,300,940,1
3.000000000000e-06,300,940,1
2.000000000000e-06,300,940,1
2.500000000000e-05,300,960,1
1.000000000000e-05,300,960,1
5.000000000000e-06,300,960,1
3.000000000000e-06,300,960,1
2.000000000000e-06,300,960,1
2.500000000000e-05,300,980,1
1.000000000000e-05,300,980,1
5.000000000000e-06,300,980,1
3.000000000000e-06,300,980,1
2.000000000000e-06,300,980,1
2.500000000000e-05,300,1000,1
1.000000000000e-05,300,1000,1
5.000000000000e-06,300,1000,1
3.000000000000e-06,300,1000,1
2.000000000000e-06,300,1000,1
2.500000000000e-05,320,0,1
1.000000000000e-05,320,0,1
5.000000000000e-06,320,0,0
3.000000000000e-06,320,0,0
2.000000000000e-06,320,0,0
2.500000000000e-05,320,20,1
1.000000000000e-05,320,20,1
5.000000000000e-06,320,20,0
3.000000000000e-06,320,20,0
2.000000000000e-06,320,20,0
2.500000000000e-05,320,40,1
1.000000000000e-05,320,40,1
5.000000000000e-06,320,40,0
3.000000000000e-06,320,40,0
2.000000000000e-06,320,40,0
2.500000000000e-05,320,60,1
1.000000000000e-05,320,60,1
5.000000000000e-06,320,60,0
3.000000000000e-06,320,60,0
2.000000000000e-06,320,60,0
2.500000000000e-05,320,80,1
1.000000000000e-05,320,80,1
5.000000000000e-06,320,80,0
3.000000000000e-06,320,80,0
2.000000000000e-06,320,80,0
2.500000000000e-05,320,100,1
1.000000000000e-05,320,100,1
5.000000000000e-06,320,100,1
3.000000000000e-06,320,100,0
2.000000000000e-06,320,100,0
2.500000000000e-05,320,120,1
1.000000000000e-05,320,120,1
5.000000000000e-06,320,120,1
3.000000000000e-06,320,120,0
2.000000000000e-06,320,120,0
2.500000000000e-05,320,140,1
1.000000000000e-05,320,140,1
5.000000000000e-06,320,140,1
3.000000000000e-06,320,140,1
2.000000000000e-06,320,140,0
2.500000000000e-05,320,160,1
1.000000000000e-05,320,160,1
5.000000000000e-06,320,160,1
3.000000000000e-06,320,160,1
2.000000000000e-06,320,160,0
2.500000000000e-05,320,180,1
1.000000000000e-05,320,180,1
5.000000000000e-06,320,180,1
3.000000000000e-06,320,180,1
2.000000000000e-06,320,180,1
2.500000000000e-05,320,200,1
1.000000000000e-05,320,200,1
5.000000000000e-06,320,200,1
3.000000000000e-06,320,200,1
2.000000000000e-06,320,200,1
2.500000000000e-05,320,220,1
1.000000000000e-05,320,220,1
5.000000000000e-06,320,220,1
3.000000000000e-06,320,220,1
2.000000000000e-06,320,220,1
2.500000000000e-05,320,240,1
1.000000000000e-05,320,240,1
5.000000000000e-06,320,240,1
3.000000000000e-06,320,240,1
2.000000000000e-06,320,240,1
2.500000000000e-05,320,260,1
1.000000000000e-05,320,260,1
5.000000000000e-06,320,260,1
3.000000000000e-06,320,260,1
2.000000000000e-06,320,260,1
2.500000000000e-05,320,280,1
1.000000000000e-05,320,280,1
5.000000000000e-06,320,280,1
3.000000000000e-06,320,280,1
2.000000000000e-06,320,280,1
2.500000000000e-05,320,300,1
1.000000000000e-05,320,300,1
5.000000000000e-06,320,300,1
3.000000000000e-06,320,300,1
2.000000000000e-06,320,300,1
2.500000000000e-05,320,320,1
1.000000000000e-05,320,320,1
5.000000000000e-06,320,320,1
3.000000000000e-06,320,320,1
2.000000000000e-06,320,320,1
2.500000000000e-05,320,340,1
1.000000000000e-05,320,340,1
5.000000000000e-06,320,340,1
3.000000000000e-06,320,340,1
2.000000000000e-06,320,340,1
2.500000000000e-05,320,360,1
1.000000000000e-05,320,360,1
5.000000000000e-06,320,360,1
3.000000000000e-06,320,360,1
2.000000000000e-06,320,360,1
2.500000000000e-05,320,380,1
1.000000000000e-05,320,380,1
5.000000000000e-06,320,380,1
3.000000000000e-06,320,380,1
2.000000000000e-06,320,380,1
2.500000000000e-05,320,400,1
1.000000000000e-05,320,400,1
5.000000000000e-06,320,400,1
3.000000000000e-06,320,400,1
2.000000000000e-06,320,400,1
2.500000000000e-05,320,420,1
1.000000000000e-05,320,420,1
5.000000000000e-06,320,420,1
3.000000000000e-06,320,420,1
2.000000000000e-06,320,420,1
2.500000000000e-05,320,440,1
1.000000000000e-05,320,440,1
